gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnProbability,CustomerSegment
0,0,1,1,24,0,1,0,2,2,2,2,0,2,2,1,3,52.5,379,0,0.058597769826722344,Loyal
0,0,0,0,19,1,2,0,0,0,2,0,0,0,0,1,3,56.1,71,0,0.3437303531920167,Dormant
1,0,1,1,22,1,2,1,0,0,2,0,2,0,0,1,2,88.75,1459,0,0.5529080094123923,Dormant
1,0,1,0,29,1,2,1,2,2,0,0,0,0,0,1,2,84.45,2117,1,0.35415515882474224,Dormant
1,0,1,0,13,1,2,0,0,0,2,0,2,2,1,1,3,75.3,6508,1,0.4527509404791521,Dormant
0,0,1,0,70,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1632,0,0.009141416406174075,Loyal
0,0,1,0,49,1,0,1,0,2,2,0,2,2,0,0,2,99.4,4254,0,0.33565112470076697,Dormant
0,1,1,0,43,1,2,1,2,0,2,2,2,2,1,1,3,109.55,4081,1,0.27135245444273,Loyal
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.6,4845,1,0.2679499909033012,Loyal
1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,2678,0,0.06356214274566159,Loyal
1,0,0,0,57,1,0,0,0,2,0,2,0,0,1,1,3,54.65,2726,0,0.032479187746393835,Loyal
1,1,0,0,2,1,0,0,2,0,2,0,2,0,0,0,0,66.4,6423,1,0.3612767110155606,Dormant
0,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,115.55,6143,0,0.04767669226473675,Loyal
0,1,0,0,46,1,2,1,0,2,2,0,2,2,0,1,2,104.45,4107,0,0.5375574333247363,Dormant
1,1,1,0,66,1,2,1,0,0,0,2,2,2,0,1,1,100.05,5421,1,0.3366740774636792,Dormant
1,0,0,0,62,1,2,1,2,2,0,2,0,2,1,0,2,102.0,5222,1,0.06973602657235167,Loyal
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,91.15,5284,0,0.017747430367885435,Loyal
1,0,1,1,35,1,0,1,0,2,0,2,2,0,1,1,2,89.7,2748,0,0.1604190999490845,Loyal
1,0,1,0,17,1,2,1,2,2,2,0,0,0,0,0,1,90.2,840,1,0.34363335447918375,Dormant
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,2,92.4,5367,0,0.020784225325773027,Loyal
0,0,1,1,28,1,0,2,1,1,1,1,1,1,1,0,3,19.9,4508,0,0.04503940158077923,Loyal
1,0,1,0,56,1,2,2,1,1,1,1,1,1,2,1,1,25.15,593,1,0.013541003112085398,Loyal
0,0,0,0,31,1,2,1,0,0,0,2,0,0,0,1,1,79.85,2049,1,0.37388382994729136,Dormant
1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,0,18.85,6260,0,0.025058373240331305,Loyal
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.75,2157,0,0.3193082823037483,Dormant
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,271,1,0.36648129504875615,Dormant
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,20.95,176,0,0.20791873253261853,Loyal
0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,3975,0,0.24402192987943308,Loyal
1,0,1,1,25,1,2,2,1,1,1,1,1,1,0,1,0,25.4,4535,0,0.14118387873515437,Loyal
1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,0,19.7,503,0,0.005817699262253935,Loyal
1,0,0,0,50,0,1,0,2,2,0,0,0,0,0,1,3,35.0,1315,0,0.11999615012698399,Loyal
0,0,1,1,52,1,2,1,0,0,2,0,2,2,1,0,0,101.25,4436,0,0.20841537595855059,Loyal
1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,2428,0,0.6732267396860004,Dormant
0,1,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,90.95,2501,0,0.5203105875190279,Dormant
1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,2927,0,0.015022270766440136,Loyal
1,0,1,0,9,1,2,1,2,0,0,0,0,2,0,1,2,88.05,6027,0,0.6823091089082037,Dormant
0,1,1,0,66,1,2,1,0,0,2,2,2,2,1,1,1,105.95,5486,1,0.20818034237254707,Loyal
1,0,0,1,3,1,2,1,0,0,2,0,0,2,0,0,2,91.85,2226,1,0.6624748503914867,Dormant
0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.1,154,0,0.008346116585893496,Loyal
0,0,1,1,1,0,1,0,0,0,0,2,2,0,0,0,2,40.1,3413,1,0.44942472676978185,Dormant
0,0,1,1,64,1,2,1,2,2,0,2,2,2,2,0,0,110.3,5499,0,0.033609340551074306,Loyal
0,1,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,73.9,1853,1,0.5084304912737904,Dormant
0,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,3,89.8,245,1,0.6783551524613706,Dormant
0,0,0,0,12,1,0,1,2,0,0,0,2,0,1,1,1,85.15,6498,0,0.3846966017221794,Dormant
1,1,1,0,67,1,0,0,2,2,0,2,0,0,1,1,0,60.95,3511,0,0.01759654350027765,Loyal
0,0,1,1,35,1,2,0,2,0,2,2,2,0,0,0,2,72.25,2224,1,0.09927945068002697,Loyal
0,0,0,0,45,1,2,0,2,0,0,2,0,2,2,0,3,73.55,2905,0,0.02900205113153744,Loyal
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,46.0,4172,0,0.31072245296007955,Dormant
0,1,0,0,29,1,2,0,2,2,0,0,0,0,0,1,0,58.55,1224,0,0.17270162280423632,Loyal
0,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,0,24.6,4945,0,0.06582507619327714,Loyal
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,1,3,19.75,626,0,0.0065914897268793205,Loyal
1,0,0,0,51,1,0,1,2,0,0,0,2,0,1,0,3,86.35,3638,0,0.10197677546319,Loyal
0,0,1,0,45,1,2,2,1,1,1,1,1,1,2,0,3,25.5,233,0,0.0165444555671443,Loyal
0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,19.0,6363,0,0.026575027295073585,Loyal
0,0,1,0,29,1,0,2,1,1,1,1,1,1,2,1,3,19.55,4366,0,0.03530485462422582,Loyal
1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,3792,0,0.3005281064552242,Dormant
0,1,0,0,37,1,2,1,0,0,0,0,2,2,0,1,2,96.55,3101,1,0.6454601710353733,Dormant
1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1235,0,0.3452298341913553,Dormant
0,0,0,0,22,0,1,0,0,0,2,0,2,2,0,1,2,50.6,145,0,0.5216347600180402,Dormant
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.6,3888,0,0.018850360884641225,Loyal
0,0,0,0,7,0,1,0,0,2,0,0,0,2,0,1,1,40.1,2531,1,0.5620708717900235,Dormant
1,0,1,1,33,1,0,0,0,2,2,2,2,2,2,0,1,82.1,2253,0,0.03744911464450679,Loyal
0,0,0,0,23,1,0,1,0,2,0,2,0,0,0,1,3,79.1,1317,0,0.3467829722855276,Dormant
1,1,0,0,24,1,2,1,0,2,0,0,2,2,0,1,2,101.25,2092,1,0.6843606289131846,Dormant
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.55,5969,1,0.6791720569756502,Dormant
1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,5110,0,0.014680545014170559,Loyal
0,0,0,1,3,1,0,2,1,1,1,1,1,1,1,1,1,20.55,4703,0,0.11442259463557278,Loyal
1,0,0,0,56,1,0,0,0,2,0,2,2,2,1,1,0,75.75,3645,0,0.055313664525163835,Loyal
1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,110.0,5598,0,0.11408126907757483,Loyal
1,0,1,0,71,1,0,2,1,1,1,1,1,1,1,0,2,20.85,970,0,0.010027260412984105,Loyal
0,1,0,0,14,1,2,1,0,0,2,0,0,0,0,1,0,80.35,111,0,0.6029300962172306,Dormant
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.15,420,0,0.6183301055752458,Dormant
0,0,0,0,32,1,2,1,0,0,0,0,2,0,1,0,2,84.05,2411,1,0.2807424819844801,Loyal
1,0,0,0,40,1,0,0,2,0,2,0,0,2,0,0,2,67.45,2379,0,0.11868999596113361,Loyal
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.75,1621,0,0.16804081780048302,Loyal
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.1,6296,1,0.8017041245777385,At Risk
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,69.9,4204,0,0.6424116568877388,Dormant
0,0,1,0,15,1,2,0,0,0,0,0,0,0,0,1,2,51.1,5577,0,0.45410310912818014,Dormant
0,0,1,1,17,1,2,1,2,0,2,0,2,0,0,0,2,94.4,1064,1,0.4172149754828279,Dormant
1,0,0,0,19,1,0,1,0,2,2,0,0,0,0,1,2,78.25,885,1,0.4221099745685322,Dormant
1,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.55,1473,0,0.005510555500431172,Loyal
0,0,1,1,54,1,2,0,2,0,0,2,0,0,2,0,0,60.0,2849,0,0.010070942435166166,Loyal
1,0,1,0,31,1,2,1,2,2,0,2,0,0,0,1,1,90.55,2529,0,0.2636556003152668,Loyal
0,0,0,0,11,1,0,1,2,0,0,0,0,0,0,0,2,76.4,6167,0,0.4450765825271836,Dormant
0,1,0,0,18,1,0,1,0,0,2,0,0,2,0,1,2,84.95,823,0,0.6210205588342398,Dormant
0,1,0,0,72,1,2,1,2,2,0,2,2,2,2,1,0,110.1,5888,0,0.04856115957375605,Loyal
0,1,0,0,71,1,2,1,0,2,0,0,2,2,0,1,1,99.65,5477,0,0.33970208077943226,Dormant
1,1,0,0,5,0,1,0,0,0,2,2,2,0,0,0,1,45.4,1761,0,0.44068082955695204,Dormant
1,0,1,0,38,1,2,0,0,0,2,2,0,2,1,0,1,69.0,2321,0,0.08520702431411523,Loyal
1,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,0,48.65,1989,0,0.22795119950664972,Loyal
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.15,6370,1,0.4983020629309545,Dormant
0,1,0,0,52,1,2,0,2,0,2,0,0,0,2,0,0,59.85,2701,0,0.020185055242957717,Loyal
0,1,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.75,4954,1,0.7377757401380587,At Risk
0,0,0,0,68,1,2,0,0,2,2,0,2,2,2,1,2,80.65,4458,0,0.04287533699311047,Loyal
1,0,1,1,69,1,0,2,1,1,1,1,1,1,1,1,1,20.55,739,0,0.011241542913464866,Loyal
0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2371,0,0.0949288481610622,Loyal
0,0,0,0,50,1,0,1,0,2,0,2,2,2,2,1,3,100.2,4269,0,0.10087450095715747,Loyal
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.1,1477,1,0.24159271597970244,Loyal
1,1,1,0,1,1,2,1,2,0,0,0,0,0,0,1,2,80.3,6018,1,0.7120089940785334,At Risk
1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,1,1,44.55,856,0,0.1794310513558028,Loyal
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.35,904,0,0.15749159257211934,Loyal
1,0,1,1,64,1,2,1,2,2,2,0,0,0,0,1,2,91.8,4884,0,0.14655576319620756,Loyal
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,2,74.9,5724,1,0.6920008946797142,Dormant
1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,1,0,20.2,358,0,0.007864016829571628,Loyal
0,0,1,0,6,1,2,0,0,0,0,0,0,0,0,0,2,50.35,2729,0,0.4022867734393223,Dormant
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,18.8,4634,0,0.2026198042115931,Loyal
0,0,1,0,15,1,0,2,1,1,1,1,1,1,0,0,1,20.45,2868,0,0.13196502925463152,Loyal
1,0,1,1,13,1,0,0,0,0,0,0,2,2,1,1,2,64.75,6279,0,0.3143539330877781,Dormant
0,0,0,0,23,1,2,1,0,2,0,0,2,2,0,1,1,98.7,1882,0,0.6330314380152495,Dormant
1,1,1,0,31,1,2,1,2,0,0,0,2,0,0,0,2,89.45,2435,0,0.40128380308283174,Dormant
1,0,0,0,29,1,0,0,2,2,0,2,0,0,1,1,2,58.75,1193,0,0.04494416456132593,Loyal
0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,20.7,69,0,0.019528787848448803,Loyal
0,0,1,0,56,1,2,1,0,0,0,0,2,0,0,1,0,85.6,4152,0,0.3557927593404049,Dormant
0,0,0,0,63,1,2,0,2,2,2,2,0,2,2,1,1,80.3,4222,0,0.016846079490596494,Loyal
1,0,1,0,63,1,2,0,0,0,2,2,2,2,2,0,1,79.8,4264,0,0.027829634331723533,Loyal
1,1,1,1,24,1,2,1,2,0,0,0,0,0,0,1,2,79.85,1423,0,0.4147164242631956,Dormant
1,1,1,0,36,1,0,0,0,0,2,2,0,0,1,0,1,54.1,1600,0,0.05536312182174484,Loyal
0,1,0,0,9,1,0,1,0,0,0,0,2,0,0,1,2,80.85,5781,1,0.7330605636872212,At Risk
1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,24.75,5266,1,0.4975894100134032,Dormant
0,0,1,0,21,1,0,0,2,0,2,2,2,2,1,0,3,80.9,1217,0,0.1081447836979077,Loyal
1,0,1,1,13,1,2,2,1,1,1,1,1,1,1,0,0,24.5,2970,0,0.07032817986063233,Loyal
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20.15,1609,0,0.1859744751355282,Loyal
0,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,3,20.05,4357,0,0.04936681121154303,Loyal
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,1,0,19.6,700,0,0.004642159795946719,Loyal
1,0,0,0,66,1,2,1,2,2,2,2,2,2,1,1,0,114.3,5706,0,0.09103114260541141,Loyal
0,0,0,0,45,1,0,1,2,2,0,0,2,2,1,1,2,100.3,3802,0,0.18985519022193667,Loyal
0,0,1,0,22,1,0,1,0,0,0,0,2,0,0,1,1,80.0,1204,0,0.5306776297748156,Dormant
0,0,1,0,67,1,0,2,1,1,1,1,1,1,1,1,0,20.85,594,0,0.014519021443221711,Loyal
0,0,1,0,68,1,2,1,0,0,2,0,2,0,2,1,0,89.95,4895,0,0.07976932711850689,Loyal
0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.0,0,0,0.04301130359965779,Loyal
0,1,0,0,49,1,2,1,0,0,2,0,0,2,0,1,1,90.85,3841,1,0.47259650571066647,Dormant
0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,48.75,1327,0,0.42889568274910467,Dormant
1,0,1,0,63,1,2,0,2,2,2,2,0,2,1,0,1,80.0,4272,0,0.025300551441811002,Loyal
0,0,1,0,2,1,0,1,0,2,2,0,0,0,0,0,0,79.7,1125,1,0.49476528888168353,Dormant
1,0,0,0,21,1,0,2,1,1,1,1,1,1,1,1,3,20.35,3604,0,0.07945977942301971,Loyal
1,0,1,1,55,1,0,0,2,2,0,2,0,0,2,0,0,57.55,2648,1,0.00548967061517058,Loyal
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1611,0,0.2043340106421861,Loyal
0,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.4,3098,0,0.032843101866411456,Loyal
1,0,0,0,30,1,2,1,2,0,0,0,2,2,0,1,0,100.4,2538,0,0.49764960996908725,Dormant
1,0,1,1,22,1,0,0,2,2,0,2,0,0,0,1,3,57.95,500,0,0.09834755563854543,Loyal
0,0,0,0,9,1,0,0,0,0,0,2,2,0,0,1,0,59.5,4435,0,0.33748752912431057,Dormant
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,1479,0,0.16028464542533472,Loyal
0,0,1,0,21,1,2,1,0,0,0,0,0,2,0,1,2,86.5,1355,1,0.6612718420264754,Dormant
1,0,0,0,19,1,2,0,0,0,2,2,0,0,0,0,2,59.55,275,0,0.1865258554194502,Loyal
0,0,1,1,69,1,2,1,0,2,2,0,2,2,0,1,2,103.95,5746,1,0.3000551717198336,Dormant
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.1,2149,1,0.5972525094342216,Dormant
0,0,1,0,72,1,2,1,2,2,2,2,2,0,2,1,0,103.95,5806,0,0.029897834343400535,Loyal
1,0,1,1,70,1,2,0,2,0,2,0,2,0,2,0,1,68.95,4096,0,0.0113809395215913,Loyal
0,0,0,0,66,1,2,1,2,2,2,2,0,2,0,1,0,103.1,5263,0,0.13775193691688342,Loyal
0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,1,2,24.7,882,0,0.464510255772413,Dormant
0,1,1,1,46,1,2,1,2,2,0,2,2,2,0,1,2,110.2,4207,0,0.32484664428403415,Dormant
1,0,0,0,39,0,1,0,2,2,0,2,2,0,0,1,1,48.95,1455,1,0.13563725066538193,Loyal
0,0,1,1,32,1,2,0,0,2,2,0,0,0,0,0,0,62.45,1678,0,0.14850828840828864,Loyal
1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,89.55,1802,0,0.4916301123699001,Dormant
1,0,1,1,6,1,0,1,0,2,0,0,0,2,0,1,1,83.55,4037,1,0.619074104397485,Dormant
0,0,0,0,37,1,2,0,2,2,2,2,2,0,0,1,1,78.9,2571,0,0.12430353133115253,Loyal
1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.35,1309,0,0.12551823762981304,Loyal
0,0,1,1,72,1,2,0,2,0,2,0,2,0,2,1,0,71.45,4256,0,0.015784252047021524,Loyal
1,1,1,0,71,0,1,0,2,2,2,2,0,0,2,0,1,46.35,2911,0,0.009897288444057484,Loyal
0,0,1,0,16,1,0,1,0,2,0,0,2,2,0,1,0,94.65,853,0,0.6110644260710821,Dormant
0,0,1,0,57,0,1,0,2,0,2,2,0,2,0,1,0,49.9,2412,0,0.11131430451564812,Loyal
1,0,0,0,66,1,2,2,1,1,1,1,1,1,1,0,0,25.45,1196,0,0.013241287484796598,Loyal
0,1,0,0,17,1,0,1,0,2,2,0,2,0,0,1,2,89.15,894,1,0.5666805883028493,Dormant
0,0,0,1,21,1,0,2,1,1,1,1,1,1,0,0,3,20.75,3844,0,0.10250956665647096,Loyal
1,0,1,0,66,1,2,0,2,2,2,0,0,0,2,1,1,66.1,3763,0,0.015264794777034876,Loyal
0,0,1,0,17,1,2,0,0,2,0,0,2,2,0,1,0,75.4,587,0,0.45082306151360146,Dormant
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,5510,1,0.6510018644800352,Dormant
1,0,1,0,58,1,0,0,2,2,2,0,0,0,1,0,1,60.3,3086,1,0.02065959002613625,Loyal
0,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,21.05,712,0,0.1238670414716306,Loyal
1,0,0,0,27,1,0,0,2,0,2,2,2,0,1,0,1,69.35,1524,0,0.050036391585235165,Loyal
1,0,1,0,34,1,2,1,0,2,0,0,0,2,0,0,3,88.85,2598,0,0.44159345463358457,Dormant
1,0,0,0,30,1,0,1,0,2,0,0,2,2,1,1,0,97.0,2623,0,0.32879307589783874,Dormant
1,0,0,0,33,1,0,0,0,2,2,0,2,0,0,1,1,66.4,1880,0,0.20314665158825204,Loyal
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,24.75,2043,1,0.4188324911031922,Dormant
1,0,1,1,14,1,2,0,2,2,0,0,0,2,0,0,3,69.2,6431,0,0.291326988708095,Loyal
0,0,0,1,16,1,2,1,0,0,0,2,0,0,1,1,1,79.5,483,0,0.26013475130166336,Loyal
0,0,0,0,49,1,0,1,0,0,2,2,2,2,2,0,1,100.65,4168,0,0.07854092598139323,Loyal
1,0,1,1,19,1,2,1,0,0,2,2,2,2,0,0,2,103.3,1642,1,0.49794898905207413,Dormant
0,0,1,1,70,1,2,0,2,2,2,2,2,0,2,0,0,79.7,4743,0,0.007319721899776368,Loyal
0,0,1,1,32,1,0,0,2,2,0,2,0,0,0,0,0,61.4,1436,0,0.05366324704476046,Loyal
0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,69.8,408,0,0.48353428135834303,Dormant
1,0,0,0,37,0,1,0,2,2,0,2,0,0,2,1,3,40.55,714,0,0.032463044474441365,Loyal
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,75.65,2619,0,0.7023691236035262,At Risk
0,0,1,0,16,1,2,1,2,2,2,0,0,0,0,0,2,90.7,676,0,0.37872597558579985,Dormant
1,0,1,0,17,1,2,1,0,2,0,0,0,0,0,1,0,80.5,611,0,0.5131534326372593,Dormant
0,0,0,1,19,1,0,0,2,2,2,0,0,0,0,1,2,60.6,542,0,0.14502021282011762,Loyal
1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,4958,0,0.10888482553951084,Loyal
1,0,1,1,51,1,2,2,1,1,1,1,1,1,2,1,3,24.95,410,0,0.014578416349761293,Loyal
1,0,1,1,28,1,0,2,1,1,1,1,1,1,2,1,1,20.3,4114,0,0.025446585306810255,Loyal
1,0,0,0,43,1,0,0,0,2,0,0,0,2,2,1,2,60.0,2200,0,0.04617025648064184,Loyal
1,0,1,0,42,1,0,2,1,1,1,1,1,1,2,0,2,20.25,6161,0,0.016790772109515264,Loyal
1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,78.5,2064,1,0.6703024947350202,Dormant
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.75,3747,0,0.37791646262970363,Dormant
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,5092,1,0.2115114542296698,Loyal
0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,98.0,5050,0,0.03784982570652163,Loyal
1,1,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,79.9,2251,1,0.7173836449031393,At Risk
1,0,1,0,68,1,2,1,2,2,0,2,2,2,0,1,2,107.7,5678,0,0.18533974153457075,Loyal
0,1,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,99.7,2564,1,0.6481501232789296,Dormant
0,0,0,0,60,1,2,1,0,2,2,0,2,2,2,0,2,104.7,5120,0,0.0969994528935865,Loyal
1,0,0,0,15,1,2,0,0,2,0,2,0,0,0,1,1,58.6,6416,1,0.2928414327786517,Loyal
1,1,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,93.9,3593,0,0.5278472387737919,Dormant
0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,1,86.45,4878,0,0.01060434120488585,Loyal
1,0,1,0,10,1,2,1,0,0,2,0,2,2,0,1,2,98.5,77,1,0.7489023559847431,At Risk
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.4,6391,0,0.20748400976989198,Loyal
0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,50.45,4228,1,0.46893420579675993,Dormant
0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1079,0,0.009790143738574727,Loyal
1,0,1,1,22,1,0,1,2,0,0,0,0,0,0,0,0,75.0,1025,0,0.22638326135556508,Loyal
1,0,1,1,38,1,2,1,0,2,2,0,2,0,0,1,2,94.65,3131,1,0.4133794766254819,Dormant
0,0,0,0,1,1,2,1,0,2,0,0,2,2,0,1,1,100.25,2,1,0.7718923075135176,At Risk
1,0,1,0,18,1,0,1,0,0,2,2,0,0,0,0,2,78.2,862,0,0.32064828946918894,Dormant
1,0,0,0,29,1,0,1,0,0,0,2,2,2,0,1,2,94.2,2257,0,0.469014567221357,Dormant
0,0,0,0,16,1,2,1,0,0,2,0,0,2,0,1,2,88.45,775,1,0.6567152747889622,Dormant
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,5453,1,0.6777190693658075,Dormant
1,0,0,0,12,1,0,1,2,0,2,0,0,0,0,0,0,81.7,6237,1,0.3959956703631151,Dormant
1,0,0,0,31,0,1,0,0,0,2,0,2,2,1,1,2,50.05,947,0,0.2743227675890646,Loyal
1,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,2,79.9,2819,1,0.7015301529420167,At Risk
0,0,1,0,48,1,2,0,0,0,2,2,0,2,1,1,3,69.55,2974,0,0.1043021907946289,Loyal
0,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,1,25.4,3407,1,0.21606043643464873,Loyal
1,0,0,0,50,1,0,1,2,2,2,2,0,0,1,1,1,90.1,3878,0,0.06214256403777196,Loyal
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,44.65,2802,0,0.34002875655140696,Dormant
1,1,1,0,41,1,2,1,2,0,2,0,0,0,0,1,0,83.75,2847,1,0.3120795813143011,Dormant
1,0,1,1,68,1,0,1,2,0,2,0,0,0,2,0,1,80.35,4476,0,0.018317065912800867,Loyal
0,1,1,0,26,1,2,1,0,0,2,0,2,2,0,1,0,98.1,2170,0,0.6830304182006349,Dormant
1,0,0,0,57,0,1,0,0,0,2,2,2,2,2,0,1,53.35,2686,0,0.036565972716616144,Loyal
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.55,4981,0,0.19913646289330117,Loyal
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.9,1624,1,0.19477786984258977,Loyal
1,0,1,1,19,1,0,0,2,0,0,0,0,0,1,1,0,48.95,6456,0,0.10226461110430939,Loyal
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,54.2,730,0,0.4453424253433635,Dormant
0,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,2,24.45,887,0,0.009207714003772753,Loyal
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.4,5445,1,0.7142064470363901,At Risk
1,0,1,0,42,0,1,0,2,0,0,0,2,0,0,1,0,40.15,1098,0,0.19176872045123877,Loyal
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.9,4498,1,0.6995889310058484,Dormant
1,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1319,0,0.007128123196527666,Loyal
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.35,5508,0,0.6813013146676761,Dormant
1,0,1,0,66,1,2,0,2,2,2,2,2,2,2,0,0,91.7,4963,0,0.014771450491933546,Loyal
0,0,0,0,61,1,2,1,0,0,2,0,0,2,0,0,3,89.2,4571,0,0.28943649095094903,Loyal
1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,0,1,24.1,5664,0,0.11168538773971771,Loyal
0,1,1,0,42,1,0,1,2,0,0,0,0,0,0,1,1,74.15,2805,1,0.26862785046748316,Loyal
0,0,1,1,64,1,2,0,0,2,0,0,0,0,1,1,0,53.85,2941,0,0.03747547672018278,Loyal
0,1,1,0,54,1,2,1,2,2,2,2,2,2,1,1,0,115.6,5176,0,0.16859646706524398,Loyal
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,19.75,1489,0,0.21380378457833432,Loyal
1,0,1,1,54,1,2,2,1,1,1,1,1,1,2,1,0,24.05,422,0,0.010747327204175601,Loyal
0,0,0,1,18,1,2,2,1,1,1,1,1,1,2,0,1,25.3,3869,0,0.033322012796726114,Loyal
